-20.6253	4.20227	
-20.6375	4.19617	
-20.607	4.21295	
-20.5994	4.19769	
-20.5841	4.19922	
-20.5673	4.20074	
-20.5643	4.19617	
-20.5627	4.18701	
-20.5475	4.19159	
-20.5444	4.19922	
-20.549	4.19312	
-20.5444	4.20227	
-20.5399	4.19769	
-20.5795	4.19769	
-20.5719	4.19922	
-20.5841	4.19006	
-20.578	4.20685	
-20.5887	4.19006	
-20.5872	4.19312	
-20.5917	4.18549	
-20.6024	4.19159	
-20.6116	4.18091	
-20.6177	4.18396	
-20.6436	4.17938	
-20.6406	4.17328	
-20.6619	4.17328	
-20.665	4.1748	
-20.6757	4.17175	
-20.6833	4.17938	
-20.6894	4.19464	
-20.6924	4.17633	
-20.6818	4.19006	
-20.6528	4.19159	
-20.6741	4.19159	
-20.6497	4.2038	
-20.6451	4.19006	
-20.6512	4.20074	
-20.6299	4.19006	
-20.6421	4.18701	
-20.6223	4.18854	
-20.6329	4.18243	
-20.61	4.18701	
-20.6039	4.20227	
-20.5978	4.20685	
-20.5765	4.2038	
-20.5719	4.2099	
-20.5658	4.21448	
-20.5658	4.20074	
-20.5521	4.2038	
-20.549	4.21143	
-20.546	4.20685	
-20.5566	4.20532	
-20.5566	4.21143	
-20.575	4.22058	
-20.5887	4.21753	
-20.5902	4.19312	
-20.5933	4.19617	
-20.5933	4.19464	
-20.5963	4.20532	
-20.6055	4.19769	
-20.5948	4.19159	
-20.6161	4.19159	
-20.6238	4.18854	
-20.6482	4.18243	
-20.6589	4.18243	
-20.6635	4.20837	
-20.6833	4.20074	
-20.6879	4.17786	
-20.6757	4.20227	
-20.6833	4.18091	
-20.6757	4.19922	
-20.668	4.19617	
-20.6635	4.20074	
-20.668	4.19312	
-20.6467	4.18243	
-20.6512	4.18396	
-20.6406	4.19312	
-20.6238	4.19312	
-20.6223	4.19006	
-20.6192	4.18396	
-20.6116	4.19769	
-20.6192	4.18091	
-20.6085	4.21143	
-20.607	4.20532	
-20.5872	4.2038	
-20.578	4.20685	
-20.5597	4.22668	
-20.5612	4.22058	
-20.5612	4.21143	
-20.5566	4.20837	
-20.5536	4.21906	
-20.5704	4.22363	
-20.5627	4.21143	
-20.5658	4.216	
-20.5826	4.22516	
-20.5795	4.24042	
-20.575	4.22821	
-20.5841	4.23279	
-20.5887	4.22211	
-20.6009	4.2099	
-20.6055	4.19617	
-20.5994	4.20227	
-20.6192	4.19159	
-20.6329	4.18549	
-20.6573	4.18701	
-20.6711	4.19159	
-20.6787	4.17633	
-20.6909	4.17786	
-20.697	4.1687	
-20.6894	4.18243	
-20.6894	4.18701	
-20.6787	4.18091	
-20.6909	4.19617	
-20.6818	4.18549	
-20.6635	4.19464	
-20.6543	4.19769	
-20.6543	4.19159	
-20.6497	4.19617	
-20.6482	4.20685	
-20.6451	4.19922	
-20.6192	4.19159	
-20.6314	4.18701	
-20.6177	4.19464	
-20.61	4.20685	
-20.5948	4.21295	
-20.5994	4.2099	
-20.5856	4.2099	
-20.5673	4.20837	
-20.5627	4.20837	
-20.5658	4.19312	
-20.5643	4.19922	
-20.5566	4.18854	
-20.5582	4.20532	
-20.5719	4.19464	
-20.5841	4.17786	
-20.5917	4.18854	
-20.5948	4.19769	
-20.5856	4.18549	
-20.5963	4.19922	
-20.6085	4.20532	
-20.6039	4.20685	
-20.6253	4.19769	
-20.6375	4.18854	
-20.6451	4.19617	
-20.668	4.19159	
-20.6619	4.18091	
-20.6757	4.17786	
-20.6802	4.17175	
-20.6833	4.17633	
-20.694	4.19159	
-20.6818	4.18396	
-20.6665	4.2038	
-20.6711	4.19617	
-20.665	4.19006	
-20.6635	4.19312	
-20.6451	4.20532	
-20.6375	4.2038	
-20.6329	4.22058	
-20.639	4.21295	
-20.6314	4.21143	
-20.6223	4.20837	
-20.6177	4.22058	
-20.6055	4.22821	
-20.5902	4.22821	
-20.5704	4.22516	
-20.5612	4.216	
-20.549	4.22058	
-20.546	4.22363	
-20.5566	4.216	
-20.5414	4.21295	
-20.5414	4.21143	
-20.549	4.22668	
-20.546	4.23126	
-20.5429	4.22516	
-20.5658	4.20227	
-20.5627	4.19312	
-20.5536	4.18701	
-20.5795	4.19617	
-20.5872	4.18549	
-20.6009	4.18854	
-20.5887	4.2099	
-20.6116	4.18701	
-20.6238	4.1748	
-20.6406	4.17328	
-20.6528	4.17786	
-20.6863	4.17175	
-20.7001	4.17633	
-20.7077	4.15344	
-20.7123	4.13513	
-20.7016	4.15039	
-20.7031	4.14886	
-20.7016	4.16412	
-20.6909	4.15497	
-20.6955	4.16718	
-20.6635	4.18854	
-20.6711	4.18396	
-20.6558	4.1687	
-20.6497	4.1748	
-20.6528	4.17786	
-20.6467	4.18091	
-20.6406	4.18091	
-20.6451	4.18243	
-20.6284	4.17328	
-20.6085	4.19312	
-20.5917	4.20532	
-20.575	4.20227	
-20.5673	4.20074	
-20.5566	4.19769	
-20.5643	4.17786	
-20.5566	4.19159	
-20.5475	4.20532	
-20.5597	4.21295	
-20.5566	4.216	
-20.5582	4.20227	
-20.5597	4.20532	
-20.5536	4.21753	
-20.5643	4.20227	
-20.5765	4.19769	
-20.575	4.20227	
-20.5811	4.19617	
-20.6055	4.18854	
-20.6055	4.1687	
-20.6345	4.15039	
-20.6497	4.15192	
-20.665	4.14886	
-20.6894	4.15649	
-20.697	4.15039	
-20.7001	4.14124	
-20.7153	4.13971	
-20.7138	4.15497	
-20.7047	4.1687	
-20.7077	4.15955	
-20.694	4.1748	
-20.7092	4.16412	
-20.7108	4.15344	
-20.6955	4.15192	
-20.694	4.1626	
-20.6818	4.17328	
-20.6863	4.17786	
-20.6818	4.17938	
-20.6635	4.1687	
-20.6589	4.18854	
-20.6451	4.21906	
-20.6329	4.19922	
-20.6161	4.20227	
-20.6009	4.21295	
-20.6009	4.19312	
-20.5963	4.19464	
-20.5917	4.17938	
-20.6024	4.1626	
-20.6116	4.16412	
-20.61	4.15344	
-20.6161	4.16107	
-20.6116	4.15497	
-20.6192	4.1626	
-20.6299	4.15192	
-20.6238	4.15192	
-20.6406	4.16107	
-20.6436	4.15802	
-20.6589	4.15039	
-20.6406	4.16107	
-20.6757	4.14734	
-20.6833	4.14886	
-20.7077	4.14734	
-20.697	4.14886	
-20.7184	4.14886	
-20.7291	4.14429	
-20.7352	4.14581	
-20.7489	4.16565	
